customer_id,age,tenure,service_type,monthly_fee,churn,lifetime_value,service_weight,engagement_score,R_score,F_score,M_score,RFM_score,rfm_segment,_tenure_bucket,_age_group
C1824,38,59,mobile,10.06,0,593.54,1.0,4.094,5,3,1,9,Loyal,49+,36-45
C1825,65,23,bundle,136.19,1,3132.37,3.0,9.534,2,5,4,11,Loyal,13-24,56-65
C1826,23,49,tv,31.53,0,1544.97,1.0,3.912,4,2,2,8,Potential,49+,18-25
C1827,45,48,internet,148.61,0,7133.28,2.0,7.784,4,4,5,13,Champions,25-48,36-45
C1828,34,50,mobile,143.68,1,7184.0,1.0,3.932,4,2,5,11,Loyal,49+,26-35
C1829,22,35,mobile,79.25,0,2773.75,1.0,3.584,3,2,3,8,Potential,25-48,18-25
C1830,48,65,mobile,81.78,0,5315.7,1.0,4.19,5,3,5,13,Champions,49+,46-55
C1831,22,33,bundle,77.42,0,2554.86,3.0,10.579,3,5,3,11,Loyal,25-48,18-25
C1832,55,35,bundle,98.96,0,3463.6,3.0,10.751,3,5,4,12,Champions,25-48,46-55
C1833,20,5,internet,22.7,1,113.5,2.0,3.584,1,2,1,4,At Risk,0-6,18-25
C1834,40,38,internet,14.57,0,553.66,2.0,7.327,3,4,1,8,Potential,25-48,36-45
C1835,54,41,bundle,18.08,0,741.28,3.0,11.213,3,5,2,10,Loyal,25-48,46-55
C1836,54,57,internet,72.21,0,4115.97,2.0,8.121,5,4,4,13,Champions,49+,46-55
C1837,27,11,tv,48.58,0,534.38,1.0,2.485,1,1,1,3,Hibernating,7-12,26-35
C1838,27,2,tv,97.09,0,194.18,1.0,1.099,1,1,1,3,Hibernating,0-6,26-35
C1839,36,17,bundle,148.94,0,2531.98,3.0,8.671,2,5,3,10,Loyal,13-24,36-45
C1840,34,39,internet,64.09,0,2499.51,2.0,7.378,3,4,3,10,Loyal,25-48,26-35
C1841,38,20,mobile,90.34,0,1806.8,1.0,3.045,2,1,3,6,Potential,13-24,36-45
C1842,31,14,tv,68.18,0,954.52,1.0,2.708,2,1,2,5,At Risk,13-24,26-35
C1843,26,25,bundle,128.62,0,3215.5,3.0,9.774,2,5,4,11,Loyal,25-48,26-35
C1844,63,7,internet,136.31,1,954.17,2.0,4.159,1,3,2,6,Potential,7-12,56-65
C1845,18,41,bundle,132.83,1,5446.03,3.0,11.213,3,5,5,13,Champions,25-48,18-25
C1846,68,43,mobile,146.41,1,6295.63,1.0,3.784,4,2,5,11,Loyal,25-48,65+
C1847,62,13,tv,13.85,0,180.05,1.0,2.639,2,1,1,4,At Risk,13-24,56-65
C1848,30,1,bundle,127.57,1,127.57,3.0,2.079,1,1,1,3,Hibernating,0-6,26-35
C1849,21,36,bundle,115.25,1,4149.0,3.0,10.833,3,5,4,12,Champions,25-48,18-25
C1850,18,68,bundle,42.02,0,2857.36,3.0,12.702,5,5,3,13,Champions,49+,18-25
C1851,66,37,mobile,143.88,1,5323.56,1.0,3.638,3,2,5,10,Loyal,25-48,65+
C1852,57,40,bundle,30.74,0,1229.6,3.0,11.141,3,5,2,10,Loyal,25-48,56-65
C1853,49,61,mobile,105.14,1,6413.54,1.0,4.127,5,3,5,13,Champions,49+,46-55
C1854,51,59,mobile,41.48,0,2447.32,1.0,4.094,5,3,3,11,Loyal,49+,46-55
C1855,45,13,mobile,70.39,0,915.07,1.0,2.639,2,1,2,5,At Risk,13-24,36-45
C1856,48,1,tv,110.68,1,110.68,1.0,0.693,1,1,1,3,Hibernating,0-6,46-55
C1857,25,69,tv,88.87,0,6132.03,1.0,4.248,5,3,5,13,Champions,49+,18-25
C1858,56,16,bundle,69.85,0,1117.6,3.0,8.5,2,4,2,8,Potential,13-24,56-65
C1859,43,27,bundle,55.69,0,1503.63,3.0,9.997,2,5,2,9,Loyal,25-48,36-45
C1860,51,65,tv,127.55,0,8290.75,1.0,4.19,5,3,5,13,Champions,49+,46-55
C1861,20,34,internet,30.13,0,1024.42,2.0,7.111,3,4,2,9,Loyal,25-48,18-25
C1862,67,4,tv,70.21,1,280.84,1.0,1.609,1,1,1,3,Hibernating,0-6,65+
C1863,29,64,mobile,136.53,1,8737.92,1.0,4.174,5,3,5,13,Champions,49+,26-35
C1864,18,39,tv,128.42,1,5008.38,1.0,3.689,3,2,5,10,Loyal,25-48,18-25
C1865,61,55,mobile,66.13,0,3637.15,1.0,4.025,4,3,4,11,Loyal,49+,56-65
C1866,22,35,bundle,116.84,1,4089.4,3.0,10.751,3,5,4,12,Champions,25-48,18-25
C1867,47,44,internet,125.24,0,5510.56,2.0,7.613,4,4,5,13,Champions,25-48,46-55
C1868,47,22,bundle,134.44,0,2957.68,3.0,9.406,2,5,4,11,Loyal,13-24,46-55
C1869,34,46,mobile,86.23,0,3966.58,1.0,3.85,4,2,4,10,Loyal,25-48,26-35
C1870,65,30,mobile,38.62,0,1158.6,1.0,3.434,3,2,2,7,Potential,25-48,56-65
C1871,64,10,mobile,45.74,1,457.4,1.0,2.398,1,1,1,3,Hibernating,7-12,56-65
C1872,40,9,internet,51.4,0,462.6,2.0,4.605,1,3,1,5,At Risk,7-12,36-45
C1873,32,66,tv,93.13,0,6146.58,1.0,4.205,5,3,5,13,Champions,49+,26-35
C1874,54,13,bundle,14.59,0,189.67,3.0,7.917,2,4,1,7,Potential,13-24,46-55
C1875,38,9,bundle,99.05,0,891.45,3.0,6.908,1,4,2,7,Potential,7-12,36-45
C1876,31,0,tv,61.01,0,0.0,1.0,0.0,1,1,1,3,Hibernating,0-6,26-35
C1877,19,4,bundle,51.33,1,205.32,3.0,4.828,1,3,1,5,At Risk,0-6,18-25
C1878,28,19,internet,133.13,0,2529.47,2.0,5.991,2,3,3,8,Potential,13-24,26-35
C1879,68,7,bundle,74.4,1,520.8,3.0,6.238,1,3,1,5,At Risk,7-12,65+
C1880,56,42,mobile,23.31,0,979.02,1.0,3.761,4,2,2,8,Potential,25-48,56-65
C1881,55,0,tv,125.74,1,0.0,1.0,0.0,1,1,1,3,Hibernating,0-6,46-55
C1882,51,56,internet,16.67,0,933.52,2.0,8.086,4,4,2,10,Loyal,49+,46-55
C1883,55,63,tv,111.74,0,7039.62,1.0,4.159,5,3,5,13,Champions,49+,46-55
C1884,67,27,internet,118.35,1,3195.45,2.0,6.664,2,4,4,10,Loyal,25-48,65+
C1885,51,36,mobile,59.36,0,2136.96,1.0,3.611,3,2,3,8,Potential,25-48,46-55
C1886,35,46,tv,125.47,0,5771.62,1.0,3.85,4,2,5,11,Loyal,25-48,26-35
C1887,47,36,bundle,82.19,0,2958.84,3.0,10.833,3,5,4,12,Champions,25-48,46-55
C1888,32,48,internet,74.86,0,3593.28,2.0,7.784,4,4,4,12,Champions,25-48,26-35
C1889,44,43,tv,16.36,0,703.48,1.0,3.784,4,2,2,8,Potential,25-48,36-45
C1890,68,55,bundle,50.6,0,2783.0,3.0,12.076,4,5,3,12,Champions,49+,65+
C1891,51,27,tv,140.34,0,3789.18,1.0,3.332,2,2,4,8,Potential,25-48,46-55
C1892,69,5,tv,64.86,1,324.3,1.0,1.792,1,1,1,3,Hibernating,0-6,65+
C1893,55,60,tv,86.54,0,5192.4,1.0,4.111,5,3,5,13,Champions,49+,46-55
C1894,50,19,internet,84.48,0,1605.12,2.0,5.991,2,3,2,7,Potential,13-24,46-55
C1895,41,1,bundle,92.66,0,92.66,3.0,2.079,1,1,1,3,Hibernating,0-6,36-45
C1896,32,36,mobile,18.59,0,669.24,1.0,3.611,3,2,1,6,Potential,25-48,26-35
C1897,47,19,internet,60.7,0,1153.3,2.0,5.991,2,3,2,7,Potential,13-24,46-55
C1898,59,25,internet,111.24,0,2781.0,2.0,6.516,2,4,3,9,Loyal,25-48,56-65
C1899,68,28,internet,38.08,0,1066.24,2.0,6.735,3,4,2,9,Loyal,25-48,65+
C1900,34,0,mobile,38.5,1,0.0,1.0,0.0,1,1,1,3,Hibernating,0-6,26-35
C1901,22,34,bundle,11.41,0,387.94,3.0,10.666,3,5,1,9,Loyal,25-48,18-25
C1902,46,69,bundle,71.25,0,4916.25,3.0,12.745,5,5,5,15,Champions,49+,46-55
C1903,21,58,bundle,133.58,1,7747.64,3.0,12.233,5,5,5,15,Champions,49+,18-25
C1904,27,68,tv,17.27,0,1174.36,1.0,4.234,5,3,2,10,Loyal,49+,26-35
C1905,34,32,tv,36.76,0,1176.32,1.0,3.497,3,2,2,7,Potential,25-48,26-35
C1906,27,50,tv,53.41,0,2670.5,1.0,3.932,4,2,3,9,Loyal,49+,26-35
C1907,34,11,mobile,112.44,1,1236.84,1.0,2.485,1,1,2,4,At Risk,7-12,26-35
C1908,37,19,tv,99.69,0,1894.11,1.0,2.996,2,1,3,6,Potential,13-24,36-45
C1909,41,52,mobile,68.23,0,3547.96,1.0,3.97,4,2,4,10,Loyal,49+,36-45
C1910,22,42,bundle,116.27,1,4883.34,3.0,11.284,4,5,5,14,Champions,25-48,18-25
C1911,51,49,tv,95.35,0,4672.15,1.0,3.912,4,2,4,10,Loyal,49+,46-55
C1912,23,28,tv,135.45,1,3792.6,1.0,3.367,3,2,4,9,Loyal,25-48,18-25
C1913,19,56,internet,124.52,1,6973.12,2.0,8.086,4,4,5,13,Champions,49+,18-25
C1914,30,38,mobile,45.39,0,1724.82,1.0,3.664,3,2,3,8,Potential,25-48,26-35
C1915,60,55,bundle,48.0,0,2640.0,3.0,12.076,4,5,3,12,Champions,49+,56-65
C1916,60,42,internet,27.55,0,1157.1,2.0,7.522,4,4,2,10,Loyal,25-48,56-65
C1917,65,49,internet,57.18,0,2801.82,2.0,7.824,4,4,3,11,Loyal,49+,56-65
C1918,28,22,bundle,149.94,0,3298.68,3.0,9.406,2,5,4,11,Loyal,13-24,26-35
C1919,68,43,internet,66.81,0,2872.83,2.0,7.568,4,4,3,11,Loyal,25-48,65+
C1920,64,37,mobile,40.87,0,1512.19,1.0,3.638,3,2,2,7,Potential,25-48,56-65
C1921,40,22,mobile,116.75,1,2568.5,1.0,3.135,2,1,3,6,Potential,13-24,36-45
C1922,33,44,tv,85.95,0,3781.8,1.0,3.807,4,2,4,10,Loyal,25-48,26-35
C1923,48,51,internet,30.94,0,1577.94,2.0,7.902,4,4,2,10,Loyal,49+,46-55
C1924,28,49,tv,63.3,0,3101.7,1.0,3.912,4,2,4,10,Loyal,49+,26-35
C1925,33,7,internet,68.03,0,476.21,2.0,4.159,1,3,1,5,At Risk,7-12,26-35
C1926,25,0,mobile,115.54,1,0.0,1.0,0.0,1,1,1,3,Hibernating,0-6,18-25
C1927,21,7,mobile,12.89,1,90.23,1.0,2.079,1,1,1,3,Hibernating,7-12,18-25
C1928,57,28,mobile,47.66,0,1334.48,1.0,3.367,3,2,2,7,Potential,25-48,56-65
C1929,21,4,internet,82.46,1,329.84,2.0,3.219,1,1,1,3,Hibernating,0-6,18-25
C1930,42,46,mobile,47.64,0,2191.44,1.0,3.85,4,2,3,9,Loyal,25-48,36-45
C1931,20,33,internet,97.98,0,3233.34,2.0,7.053,3,4,4,11,Loyal,25-48,18-25
C1932,49,64,tv,77.46,0,4957.44,1.0,4.174,5,3,5,13,Champions,49+,46-55
C1933,20,54,internet,60.64,0,3274.56,2.0,8.015,4,4,4,12,Champions,49+,18-25
C1934,44,42,tv,142.89,0,6001.38,1.0,3.761,4,2,5,11,Loyal,25-48,36-45
C1935,46,29,internet,98.5,0,2856.5,2.0,6.802,3,4,3,10,Loyal,25-48,46-55
C1936,49,16,tv,28.19,0,451.04,1.0,2.833,2,1,1,4,At Risk,13-24,46-55
C1937,67,25,mobile,88.41,0,2210.25,1.0,3.258,2,1,3,6,Potential,25-48,65+
C1938,68,7,tv,119.3,1,835.1,1.0,2.079,1,1,2,4,At Risk,7-12,65+
C1939,36,46,mobile,109.19,1,5022.74,1.0,3.85,4,2,5,11,Loyal,25-48,36-45
C1940,38,71,mobile,34.09,0,2420.39,1.0,4.277,5,3,3,11,Loyal,49+,36-45
C1941,22,45,tv,146.14,1,6576.3,1.0,3.829,4,2,5,11,Loyal,25-48,18-25
C1942,35,67,internet,72.83,0,4879.61,2.0,8.439,5,4,5,14,Champions,49+,26-35
C1943,45,32,internet,32.26,0,1032.32,2.0,6.993,3,4,2,9,Loyal,25-48,36-45
C1944,59,0,bundle,35.23,0,0.0,3.0,0.0,1,1,1,3,Hibernating,0-6,56-65
C1945,39,18,internet,23.75,0,427.5,2.0,5.889,2,3,1,6,Potential,13-24,36-45
C1946,38,30,bundle,122.49,0,3674.7,3.0,10.302,3,5,4,12,Champions,25-48,36-45
C1947,23,13,internet,27.08,0,352.04,2.0,5.278,2,3,1,6,Potential,13-24,18-25
C1948,18,52,internet,27.52,0,1431.04,2.0,7.941,4,4,2,10,Loyal,49+,18-25
C1949,22,47,mobile,129.07,1,6066.29,1.0,3.871,4,2,5,11,Loyal,25-48,18-25
C1950,58,68,bundle,58.24,0,3960.32,3.0,12.702,5,5,4,14,Champions,49+,56-65
C1951,29,61,internet,14.32,0,873.52,2.0,8.254,5,4,2,11,Loyal,49+,26-35
C1952,43,65,bundle,17.27,0,1122.55,3.0,12.569,5,5,2,12,Champions,49+,36-45
C1953,63,63,mobile,29.9,0,1883.7,1.0,4.159,5,3,3,11,Loyal,49+,56-65
C1954,51,69,mobile,39.88,0,2751.72,1.0,4.248,5,3,3,11,Loyal,49+,46-55
C1955,66,62,bundle,103.12,1,6393.44,3.0,12.429,5,5,5,15,Champions,49+,65+
C1956,31,32,mobile,32.03,0,1024.96,1.0,3.497,3,2,2,7,Potential,25-48,26-35
C1957,43,40,tv,26.64,0,1065.6,1.0,3.714,3,2,2,7,Potential,25-48,36-45
C1958,62,47,tv,117.06,1,5501.82,1.0,3.871,4,2,5,11,Loyal,25-48,56-65
C1959,44,12,mobile,103.95,1,1247.4,1.0,2.565,1,1,2,4,At Risk,7-12,36-45
C1960,26,30,tv,70.95,0,2128.5,1.0,3.434,3,2,3,8,Potential,25-48,26-35
C1961,43,67,internet,86.9,0,5822.3,2.0,8.439,5,4,5,14,Champions,49+,36-45
C1962,64,3,bundle,53.68,1,161.04,3.0,4.159,1,3,1,5,At Risk,0-6,56-65
C1963,39,18,internet,77.55,0,1395.9,2.0,5.889,2,3,2,7,Potential,13-24,36-45
C1964,64,69,bundle,80.93,0,5584.17,3.0,12.745,5,5,5,15,Champions,49+,56-65
C1965,47,12,mobile,64.21,0,770.52,1.0,2.565,1,1,2,4,At Risk,7-12,46-55
C1966,60,22,internet,136.92,0,3012.24,2.0,6.271,2,3,4,9,Loyal,13-24,56-65
C1967,65,0,mobile,12.25,1,0.0,1.0,0.0,1,1,1,3,Hibernating,0-6,56-65
C1968,34,53,mobile,119.5,1,6333.5,1.0,3.989,4,3,5,12,Champions,49+,26-35
C1969,43,70,bundle,27.41,0,1918.7,3.0,12.788,5,5,3,13,Champions,49+,36-45
C1970,53,14,bundle,121.66,0,1703.24,3.0,8.124,2,4,3,9,Loyal,13-24,46-55
C1971,18,64,bundle,96.23,0,6158.72,3.0,12.523,5,5,5,15,Champions,49+,18-25
C1972,25,70,internet,128.06,0,8964.2,2.0,8.525,5,4,5,14,Champions,49+,18-25
C1973,66,14,tv,23.65,0,331.1,1.0,2.708,2,1,1,4,At Risk,13-24,65+
C1974,52,20,bundle,88.26,0,1765.2,3.0,9.134,2,5,3,10,Loyal,13-24,46-55
C1975,69,18,bundle,80.15,0,1442.7,3.0,8.833,2,5,2,9,Loyal,13-24,65+
C1976,32,59,internet,108.87,0,6423.33,2.0,8.189,5,4,5,14,Champions,49+,26-35
C1977,64,32,bundle,84.8,0,2713.6,3.0,10.49,3,5,3,11,Loyal,25-48,56-65
C1978,39,48,internet,85.7,0,4113.6,2.0,7.784,4,4,4,12,Champions,25-48,36-45
C1979,31,34,mobile,70.14,0,2384.76,1.0,3.555,3,2,3,8,Potential,25-48,26-35
C1980,43,43,bundle,53.24,0,2289.32,3.0,11.353,4,5,3,12,Champions,25-48,36-45
C1981,45,10,bundle,77.52,0,775.2,3.0,7.194,1,4,2,7,Potential,7-12,36-45
C1982,40,71,mobile,26.59,0,1887.89,1.0,4.277,5,3,3,11,Loyal,49+,36-45
C1983,31,65,mobile,144.61,1,9399.65,1.0,4.19,5,3,5,13,Champions,49+,26-35
C1984,41,45,mobile,110.02,1,4950.9,1.0,3.829,4,2,5,11,Loyal,25-48,36-45
C1985,19,8,bundle,143.35,1,1146.8,3.0,6.592,1,4,2,7,Potential,7-12,18-25
C1986,62,2,tv,41.74,1,83.48,1.0,1.099,1,1,1,3,Hibernating,0-6,56-65
C1987,43,25,tv,133.11,0,3327.75,1.0,3.258,2,1,4,7,Potential,25-48,36-45
C1988,31,71,tv,123.23,0,8749.33,1.0,4.277,5,3,5,13,Champions,49+,26-35
C1989,68,47,bundle,104.8,1,4925.6,3.0,11.614,4,5,5,14,Champions,25-48,65+
C1990,24,65,mobile,97.5,0,6337.5,1.0,4.19,5,3,5,13,Champions,49+,18-25
C1991,20,69,bundle,54.32,0,3748.08,3.0,12.745,5,5,4,14,Champions,49+,18-25
C1992,64,27,mobile,124.3,1,3356.1,1.0,3.332,2,2,4,8,Potential,25-48,56-65
C1993,40,25,bundle,80.21,0,2005.25,3.0,9.774,2,5,3,10,Loyal,25-48,36-45
C1994,63,24,bundle,19.92,0,478.08,3.0,9.657,2,5,1,8,Potential,13-24,56-65
C1995,60,11,mobile,53.8,1,591.8,1.0,2.485,1,1,1,3,Hibernating,7-12,56-65
C1996,64,4,tv,140.94,1,563.76,1.0,1.609,1,1,1,3,Hibernating,0-6,56-65
C1997,62,47,mobile,129.1,1,6067.7,1.0,3.871,4,2,5,11,Loyal,25-48,56-65
C1998,35,36,internet,147.47,0,5308.92,2.0,7.222,3,4,5,12,Champions,25-48,26-35
C1999,55,43,internet,97.92,0,4210.56,2.0,7.568,4,4,4,12,Champions,25-48,46-55
